"row"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	AgingCluster
MIR548F5	0	NA	NA	NA	NA	NA	0
SOHLH2	0	NA	NA	NA	NA	NA	0
CCDC169-SOHLH2	0	NA	NA	NA	NA	NA	0
CCDC169	0.574626839985936	0.992259199135023	2.61375789984832	0.379629344857305	0.704220574711119	NA	0
SERTM1	0	NA	NA	NA	NA	NA	0
LINC00547	0	NA	NA	NA	NA	NA	0
TRPC4	0.532854896530011	0.754258482219846	2.9046150189323	0.259675887270287	0.795113793905661	NA	0
LINC00571	0.174730325561781	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
LINC00366	0	NA	NA	NA	NA	NA	0
FREM2	0	NA	NA	NA	NA	NA	0
STOML3	0	NA	NA	NA	NA	NA	0
MIR4305	0	NA	NA	NA	NA	NA	0
LINC00332	0	NA	NA	NA	NA	NA	0
LINC00548	0.184880706309254	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
MIR320D1	0	NA	NA	NA	NA	NA	0
MIR621	0	NA	NA	NA	NA	NA	0
OR7E37P	0	NA	NA	NA	NA	NA	0
MIR5006	0.34871742067216	-0.28075179354998	3.37746596010428	-0.0831249809372799	0.933752162666498	NA	0
TNFSF11	0	NA	NA	NA	NA	NA	0
FAM216B	0	NA	NA	NA	NA	NA	0
EPSTI1	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
SMIM2-IT1	0.198308589231846	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
SERP2	0	NA	NA	NA	NA	NA	0
LINC00330	0	NA	NA	NA	NA	NA	0
KCTD4	0	NA	NA	NA	NA	NA	0
SIAH3	0.192086583679966	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
LINC00563	0	NA	NA	NA	NA	NA	0
HTR2A	0	NA	NA	NA	NA	NA	0
MED4-AS1	0	NA	NA	NA	NA	NA	0
LINC00462	0	NA	NA	NA	NA	NA	0
CYSLTR2	0	NA	NA	NA	NA	NA	1
ARL11	0	NA	NA	NA	NA	NA	0
CTAGE10P	0	NA	NA	NA	NA	NA	0
MIR3613	0	NA	NA	NA	NA	NA	0
MIR16-1	0	NA	NA	NA	NA	NA	0
MIR15A	0	NA	NA	NA	NA	NA	0
DLEU7	0	NA	NA	NA	NA	NA	0
RNASEH2B-AS1	0.198308589231846	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
MIR5693	0	NA	NA	NA	NA	NA	0
MIR4703	0	NA	NA	NA	NA	NA	0
CCDC70	0	NA	NA	NA	NA	NA	0
TPTE2P3	0	NA	NA	NA	NA	NA	0
MIR759	0	NA	NA	NA	NA	NA	0
PCDH8	0	NA	NA	NA	NA	NA	0
OLFM4	0	NA	NA	NA	NA	NA	0
LINC00558	0	NA	NA	NA	NA	NA	0
MIR1297	0	NA	NA	NA	NA	NA	0
MIR5007	0	NA	NA	NA	NA	NA	0
PRR20A	0	NA	NA	NA	NA	NA	0
PRR20C	0	NA	NA	NA	NA	NA	0
PRR20E	0	NA	NA	NA	NA	NA	0
PRR20D	0	NA	NA	NA	NA	NA	0
PRR20B	0	NA	NA	NA	NA	NA	0
DIAPH3-AS1	0	NA	NA	NA	NA	NA	0
DIAPH3-AS2	0	NA	NA	NA	NA	NA	0
MIR3169	0	NA	NA	NA	NA	NA	0
PCDH20	0.540804004352126	0.798164084547123	2.71182524802459	0.294327256200797	0.768507847125792	NA	0
OR7E156P	0	NA	NA	NA	NA	NA	0
PCDH9-AS2	0.174730325561781	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
PCDH9-AS3	0	NA	NA	NA	NA	NA	0
LINC00550	0	NA	NA	NA	NA	NA	0
KLHL1	0	NA	NA	NA	NA	NA	0
ATXN8OS	0	NA	NA	NA	NA	NA	0
LINC00348	0.173987095110379	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
DACH1	0	NA	NA	NA	NA	NA	0
LINC00381	0	NA	NA	NA	NA	NA	0
LINC00347	0	NA	NA	NA	NA	NA	0
CTAGE11P	0.471219650556854	0.691672614505274	3.00216469956173	0.230391295522943	0.817787724413744	NA	0
BTF3P11	0.192086583679966	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
MYCBP2-AS1	0.396617178463692	-2.25433805129475	3.44145239616807	-0.655054259592513	0.512432820142814	NA	0
MIR3665	0	NA	NA	NA	NA	NA	0
EDNRB	0	NA	NA	NA	NA	NA	0
LINC00446	0	NA	NA	NA	NA	NA	0
LINC00331	0	NA	NA	NA	NA	NA	0
NDFIP2-AS1	0	NA	NA	NA	NA	NA	0
SLITRK1	0	NA	NA	NA	NA	NA	0
LINC00333	0	NA	NA	NA	NA	NA	0
LINC00351	0	NA	NA	NA	NA	NA	0
MIR4500HG	0	NA	NA	NA	NA	NA	0
MIR4500	0	NA	NA	NA	NA	NA	0
LINC00433	0	NA	NA	NA	NA	NA	0
LINC00353	0	NA	NA	NA	NA	NA	0
LINC00559	0.198308589231846	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
MIR622	0	NA	NA	NA	NA	NA	0
LINC00379	0	NA	NA	NA	NA	NA	0
MIR17	0	NA	NA	NA	NA	NA	0
MIR18A	0	NA	NA	NA	NA	NA	0
MIR19A	0	NA	NA	NA	NA	NA	0
MIR20A	0	NA	NA	NA	NA	NA	0
MIR19B1	0	NA	NA	NA	NA	NA	0
MIR92A1	0	NA	NA	NA	NA	NA	0
GPC5	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
GPC5-AS1	0	NA	NA	NA	NA	NA	0
GPC6-AS2	0	NA	NA	NA	NA	NA	0
DCT	0.532854896530011	0.754258482219846	2.9046150189323	0.259675887270287	0.795113793905661	NA	0
CLDN10-AS1	0	NA	NA	NA	NA	NA	0
HS6ST3	0.184880706309254	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
LINC00359	0	NA	NA	NA	NA	NA	0
OXGR1	0	NA	NA	NA	NA	NA	0
RNF113B	0	NA	NA	NA	NA	NA	0
MIR3170	0	NA	NA	NA	NA	NA	0
MIR548AN	0	NA	NA	NA	NA	NA	0
GPR18	0	NA	NA	NA	NA	NA	0
GPR183	0	NA	NA	NA	NA	NA	0
FKSG29	0.645855784902363	-0.413253421832006	2.41123148785731	-0.171386871776145	0.863919576857786	NA	0
MIR623	0.371646645107094	1.89222366127608	3.21513914682155	0.588535542278695	0.556172884551654	NA	0
MIR4306	0	NA	NA	NA	NA	NA	0
PCCA-AS1	0	NA	NA	NA	NA	NA	0
NALCN-AS1	0	NA	NA	NA	NA	NA	0
ITGBL1	0.540804004352126	0.798164084547123	2.71182524802459	0.294327256200797	0.768507847125792	NA	1
FGF14	0.384173167359933	1.85339883978916	3.48974326202255	0.531098909183076	0.595350240092365	NA	1
MIR2681	0	NA	NA	NA	NA	NA	0
MIR4705	0	NA	NA	NA	NA	NA	0
FGF14-IT1	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
METTL21C	0	NA	NA	NA	NA	NA	0
BIVM-ERCC5	0	NA	NA	NA	NA	NA	0
SLC10A2	0	NA	NA	NA	NA	NA	0
MIR548AS	0	NA	NA	NA	NA	NA	0
DAOA-AS1	0	NA	NA	NA	NA	NA	0
DAOA	0	NA	NA	NA	NA	NA	0
LINC00343	0	NA	NA	NA	NA	NA	0
LINC00551	0.174730325561781	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
LINC00443	0	NA	NA	NA	NA	NA	0
TNFSF13B	0.34871742067216	-0.28075179354998	3.37746596010428	-0.0831249809372799	0.933752162666498	NA	0
COL4A2-AS1	0.197659549996715	1.1754632570614	4.05919050736551	0.28958070702237	0.772137028442367	NA	0
SOX1	0.192086583679966	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
SPACA7	0	NA	NA	NA	NA	NA	0
F10	0.349460651123562	-2.10319226240703	3.6138643614449	-0.581978749630252	0.560580994718507	NA	0
PROZ	0	NA	NA	NA	NA	NA	0
ATP4B	0	NA	NA	NA	NA	NA	0
GRK1	0	NA	NA	NA	NA	NA	0
LINC00552	0.296489324995073	1.6075611053797	3.83707909875602	0.418954382749335	0.67524947121073	NA	0
OR11H12	0.173987095110379	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
POTEG	0	NA	NA	NA	NA	NA	0
POTEM	0	NA	NA	NA	NA	NA	0
OR11H2	0	NA	NA	NA	NA	NA	0
OR4Q3	0	NA	NA	NA	NA	NA	0
OR4M1	0	NA	NA	NA	NA	NA	0
OR4N2	0	NA	NA	NA	NA	NA	0
OR4K2	0	NA	NA	NA	NA	NA	0
OR4K5	0	NA	NA	NA	NA	NA	0
OR4K1	0	NA	NA	NA	NA	NA	0
OR4K15	0	NA	NA	NA	NA	NA	0
OR4K14	0	NA	NA	NA	NA	NA	0
OR4K13	0	NA	NA	NA	NA	NA	0
OR4L1	0	NA	NA	NA	NA	NA	0
OR4K17	0	NA	NA	NA	NA	NA	0
OR4N5	0	NA	NA	NA	NA	NA	0
OR11G2	0	NA	NA	NA	NA	NA	0
OR11H6	0	NA	NA	NA	NA	NA	0
OR11H4	0	NA	NA	NA	NA	NA	0
SNORD126	0.358867801419633	-0.281080293315291	3.34331591136503	-0.0840723104747015	0.932998939723906	NA	0
KLHL33	0	NA	NA	NA	NA	NA	0
RNASE10	0	NA	NA	NA	NA	NA	0
RNASE9	0.198308589231846	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
RNASE11	0	NA	NA	NA	NA	NA	0
RNASE12	0	NA	NA	NA	NA	NA	0
OR6S1	0	NA	NA	NA	NA	NA	0
EDDM3A	0	NA	NA	NA	NA	NA	0
EDDM3B	0	NA	NA	NA	NA	NA	0
RNASE6	0	NA	NA	NA	NA	NA	0
RNASE3	0	NA	NA	NA	NA	NA	0
ECRP	0	NA	NA	NA	NA	NA	0
RNASE2	0	NA	NA	NA	NA	NA	0
SLC39A2	0.184880706309254	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
TPPP2	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
RNASE13	0	NA	NA	NA	NA	NA	0
RNASE7	0	NA	NA	NA	NA	NA	0
RNASE8	0	NA	NA	NA	NA	NA	0
OR5AU1	0	NA	NA	NA	NA	NA	0
SNORD8	0.34871742067216	-0.28075179354998	3.37746596010428	-0.0831249809372799	0.933752162666498	NA	0
OR10G3	0	NA	NA	NA	NA	NA	0
OR10G2	0	NA	NA	NA	NA	NA	0
OR4E2	0	NA	NA	NA	NA	NA	0
MIR4707	0	NA	NA	NA	NA	NA	0
PSMB11	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
CEBPE	0	NA	NA	NA	NA	NA	0
BCL2L2-PABPN1	0	NA	NA	NA	NA	NA	0
EFS	0	NA	NA	NA	NA	NA	0
IL25	0	NA	NA	NA	NA	NA	0
CMTM5	0	NA	NA	NA	NA	NA	0
MYH6	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
MIR208A	0	NA	NA	NA	NA	NA	0
MYH7	0	NA	NA	NA	NA	NA	0
MIR208B	0	NA	NA	NA	NA	NA	0
JPH4	0.347974190220757	1.73518801743966	3.62470163069382	0.478711958729558	0.632143557103087	NA	1
CPNE6	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
TSSK4	0.396617178463692	-2.25433805129475	3.44145239616807	-0.655054259592513	0.512432820142814	NA	0
NEDD8-MDP1	0	NA	NA	NA	NA	NA	0
ADCY4	0.198308589231846	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
RIPK3	0	NA	NA	NA	NA	NA	0
CMA1	0	NA	NA	NA	NA	NA	0
CTSG	0	NA	NA	NA	NA	NA	0
GZMH	0	NA	NA	NA	NA	NA	0
GZMB	0	NA	NA	NA	NA	NA	0
MIR4307	0	NA	NA	NA	NA	NA	0
LINC00645	0	NA	NA	NA	NA	NA	0
FOXG1	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
MIR548AI	0	NA	NA	NA	NA	NA	0
MIR624	0.173987095110379	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
GPR33	0	NA	NA	NA	NA	NA	0
NPAS3	0	NA	NA	NA	NA	NA	1
INSM2	0.574626839985936	0.992259199135023	2.61375789984832	0.379629344857305	0.704220574711119	NA	0
LINC00609	0	NA	NA	NA	NA	NA	0
PTCSC3	0	NA	NA	NA	NA	NA	0
SFTA3	0	NA	NA	NA	NA	NA	0
NKX2-1	0.359611031871035	-2.13897405687556	3.2933008678639	-0.64949245231364	0.516020123430882	NA	0
MIR4503	0	NA	NA	NA	NA	NA	0
SSTR1	0	NA	NA	NA	NA	NA	0
CLEC14A	0	NA	NA	NA	NA	NA	0
LINC00639	0	NA	NA	NA	NA	NA	0
LRFN5	0	NA	NA	NA	NA	NA	0
FSCB	0	NA	NA	NA	NA	NA	0
SNORD127	0.174730325561781	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
RPL10L	0	NA	NA	NA	NA	NA	0
MDGA2	0.192086583679966	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
MIR548Y	0	NA	NA	NA	NA	NA	0
LINC00648	0.446803965219115	2.11917266652635	3.01105075699479	0.703798387192057	0.481558338247506	NA	0
ABHD12B	0	NA	NA	NA	NA	NA	0
FRMD6-AS2	0	NA	NA	NA	NA	NA	0
PTGDR	0	NA	NA	NA	NA	NA	0
MIR5580	0	NA	NA	NA	NA	NA	0
MIR4308	0	NA	NA	NA	NA	NA	0
TBPL2	0.395319099993431	2.02078191089185	3.41575022592954	0.591607048885411	0.554113752588697	NA	0
RPL13AP3	0.358867801419633	-0.281080293315291	3.34331591136503	-0.0840723104747015	0.932998939723906	NA	0
OTX2	0	NA	NA	NA	NA	NA	0
OTX2-AS1	0	NA	NA	NA	NA	NA	0
SLC35F4	0.296489324995073	1.6075611053797	3.83707909875602	0.418954382749335	0.67524947121073	NA	0
TOMM20L	0.642578282727245	-0.407822205367651	2.54717327241782	-0.16010775936752	0.872796188938018	NA	0
CCDC175	0.588054722908528	0.992711613242378	2.59517090392214	0.382522635307783	0.702073742613188	NA	0
RTN1	0.532854896530011	0.754258482219846	2.9046150189323	0.259675887270287	0.795113793905661	NA	0
LRRC9	0	NA	NA	NA	NA	NA	0
C14orf39	0.184880706309254	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
SIX6	0	NA	NA	NA	NA	NA	0
LINC00643	0.272816870108736	1.43887098342123	3.65318049087636	0.393868024592473	0.693678478790467	NA	0
KCNH5	0	NA	NA	NA	NA	NA	0
RHOJ	0	NA	NA	NA	NA	NA	0
GPHB5	0	NA	NA	NA	NA	NA	0
CHURC1-FNTB	0	NA	NA	NA	NA	NA	0
MIR4706	0	NA	NA	NA	NA	NA	0
LOC100506321	0	NA	NA	NA	NA	NA	0
MIR4708	0	NA	NA	NA	NA	NA	0
FAM71D	0.197659549996715	1.1754632570614	4.05919050736551	0.28958070702237	0.772137028442367	NA	0
PLEKHD1	0.544491738180289	-2.73458530521701	2.80414020673672	-0.975195640591507	0.329463224156328	NA	0
CCDC177	0.56995523433894	0.948393901736507	2.62015888683314	0.36196045457487	0.717381582216435	NA	0
SLC10A1	0	NA	NA	NA	NA	NA	0
SLC8A3	0.198308589231846	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
ADAM21P1	0.283710481307612	-0.340916257428589	3.63618386924439	-0.0937566057404661	0.92530250338372	NA	0
SYNJ2BP-COX16	0	NA	NA	NA	NA	NA	0
SNORD56B	0	NA	NA	NA	NA	NA	0
LOC145474	0.192086583679966	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
RGS6	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
ACOT6	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
MIR4505	0	NA	NA	NA	NA	NA	0
VSX2	0	NA	NA	NA	NA	NA	0
VRTN	0	NA	NA	NA	NA	NA	0
SYNDIG1L	0.645112554450961	1.15419394361267	2.52440461140898	0.457214322298544	0.647517004916391	NA	0
MIR4709	0	NA	NA	NA	NA	NA	0
PROX2	0	NA	NA	NA	NA	NA	0
BATF	0	NA	NA	NA	NA	NA	0
NGB	0	NA	NA	NA	NA	NA	0
MIR1260A	0	NA	NA	NA	NA	NA	0
DIO2-AS1	0	NA	NA	NA	NA	NA	0
TSHR	0	NA	NA	NA	NA	NA	0
SNORA79	0.173987095110379	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
GPR65	0.372295684342225	-0.28150606977704	3.30038468946268	-0.08529492658108	0.932026924837789	NA	0
KCNK10	0.174730325561781	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
FOXN3-AS2	0	NA	NA	NA	NA	NA	0
LINC00642	0	NA	NA	NA	NA	NA	0
SNORA11B	0	NA	NA	NA	NA	NA	0
ITPK1-AS1	0	NA	NA	NA	NA	NA	0
COX8C	0.366816909241747	-0.281295178297641	3.32146579374904	-0.0846900723250063	0.932507788748279	NA	0
FAM181A-AS1	0.192086583679966	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
FAM181A	0	NA	NA	NA	NA	NA	0
SERPINA11	0	NA	NA	NA	NA	NA	0
SERPINA9	0	NA	NA	NA	NA	NA	0
SERPINA12	0.38254025630597	0.232847420508272	3.25555056115276	0.0715232081746023	0.942981354403194	NA	0
SERPINA13P	0	NA	NA	NA	NA	NA	0
MIR3173	0.290916358678324	1.49672585932649	3.56665179532256	0.419644514019942	0.67474516459681	NA	0
SCARNA13	0	NA	NA	NA	NA	NA	0
TCL6	0	NA	NA	NA	NA	NA	0
TCL1B	0	NA	NA	NA	NA	NA	0
TCL1A	0.174730325561781	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
C14orf177	0	NA	NA	NA	NA	NA	0
MIR5698	0	NA	NA	NA	NA	NA	0
MIR345	0	NA	NA	NA	NA	NA	0
SLC25A47	0	NA	NA	NA	NA	NA	0
LINC00523	0.372295684342225	-0.28150606977704	3.30038468946268	-0.08529492658108	0.932026924837789	NA	0
MIR2392	0	NA	NA	NA	NA	NA	0
MIR770	0	NA	NA	NA	NA	NA	0
MIR493	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
MIR337	0	NA	NA	NA	NA	NA	0
MIR665	0	NA	NA	NA	NA	NA	0
RTL1	0.48857590867504	2.28481806156394	2.89612243411799	0.788923159686713	0.430156918660928	NA	0
MIR431	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
MIR433	0	NA	NA	NA	NA	NA	0
MIR127	0	NA	NA	NA	NA	NA	0
MIR432	0	NA	NA	NA	NA	NA	0
MIR136	0	NA	NA	NA	NA	NA	0
SNORD113-1	0	NA	NA	NA	NA	NA	0
SNORD113-2	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
SNORD113-4	0.273560100560139	-0.341031947603149	3.68563803122586	-0.092529962170409	0.926276986957827	NA	0
SNORD113-5	0	NA	NA	NA	NA	NA	0
SNORD113-6	0	NA	NA	NA	NA	NA	0
SNORD113-7	0	NA	NA	NA	NA	NA	0
SNORD113-9	0.174730325561781	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
SNORD114-1	0	NA	NA	NA	NA	NA	0
SNORD114-2	0	NA	NA	NA	NA	NA	0
SNORD114-3	0	NA	NA	NA	NA	NA	0
SNORD114-4	0	NA	NA	NA	NA	NA	0
SNORD114-5	0	NA	NA	NA	NA	NA	0
SNORD114-6	0	NA	NA	NA	NA	NA	0
SNORD114-7	0	NA	NA	NA	NA	NA	0
SNORD114-8	0	NA	NA	NA	NA	NA	0
SNORD114-9	0	NA	NA	NA	NA	NA	0
SNORD114-10	0.547026009904006	-1.18763114534694	2.69862829398637	-0.440086968625306	0.659874119780623	NA	0
SNORD114-11	0	NA	NA	NA	NA	NA	0
SNORD114-12	0	NA	NA	NA	NA	NA	0
SNORD114-13	0	NA	NA	NA	NA	NA	0
SNORD114-14	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
SNORD114-15	0.174730325561781	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
SNORD114-16	0	NA	NA	NA	NA	NA	0
SNORD114-17	0.184880706309254	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
SNORD114-18	0	NA	NA	NA	NA	NA	0
SNORD114-19	0	NA	NA	NA	NA	NA	0
SNORD114-20	0	NA	NA	NA	NA	NA	0
SNORD114-21	0	NA	NA	NA	NA	NA	0
SNORD114-22	0	NA	NA	NA	NA	NA	0
SNORD114-23	0	NA	NA	NA	NA	NA	0
SNORD114-24	0	NA	NA	NA	NA	NA	0
SNORD114-25	0	NA	NA	NA	NA	NA	0
SNORD114-26	0.290916358678324	1.49672585932649	3.56665179532256	0.419644514019942	0.67474516459681	NA	0
SNORD114-27	0	NA	NA	NA	NA	NA	0
SNORD114-28	0	NA	NA	NA	NA	NA	0
SNORD114-29	0	NA	NA	NA	NA	NA	0
SNORD114-30	0	NA	NA	NA	NA	NA	0
SNORD114-31	0	NA	NA	NA	NA	NA	0
MIR379	0	NA	NA	NA	NA	NA	0
MIR411	0	NA	NA	NA	NA	NA	0
MIR299	0	NA	NA	NA	NA	NA	0
MIR380	0	NA	NA	NA	NA	NA	0
MIR1197	0	NA	NA	NA	NA	NA	0
MIR323A	0	NA	NA	NA	NA	NA	0
MIR758	0	NA	NA	NA	NA	NA	0
MIR329-1	0	NA	NA	NA	NA	NA	0
MIR329-2	0	NA	NA	NA	NA	NA	0
MIR494	0	NA	NA	NA	NA	NA	0
MIR1193	0	NA	NA	NA	NA	NA	0
MIR543	0	NA	NA	NA	NA	NA	0
MIR495	0	NA	NA	NA	NA	NA	0
MIR376C	0	NA	NA	NA	NA	NA	0
MIR376A2	0	NA	NA	NA	NA	NA	0
MIR654	0.192086583679966	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
MIR376B	0	NA	NA	NA	NA	NA	0
MIR376A1	0	NA	NA	NA	NA	NA	0
MIR300	0	NA	NA	NA	NA	NA	0
MIR1185-1	0	NA	NA	NA	NA	NA	0
MIR1185-2	0	NA	NA	NA	NA	NA	0
MIR381	0	NA	NA	NA	NA	NA	0
MIR487B	0	NA	NA	NA	NA	NA	0
MIR539	0	NA	NA	NA	NA	NA	0
MIR889	0	NA	NA	NA	NA	NA	0
MIR655	0	NA	NA	NA	NA	NA	0
MIR487A	0	NA	NA	NA	NA	NA	0
MIR382	0	NA	NA	NA	NA	NA	0
MIR134	0	NA	NA	NA	NA	NA	0
MIR668	0	NA	NA	NA	NA	NA	0
MIR485	0	NA	NA	NA	NA	NA	0
MIR323B	0	NA	NA	NA	NA	NA	0
MIR154	0	NA	NA	NA	NA	NA	0
MIR496	0	NA	NA	NA	NA	NA	0
MIR377	0	NA	NA	NA	NA	NA	0
MIR541	0	NA	NA	NA	NA	NA	0
MIR409	0.192086583679966	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
MIR412	0	NA	NA	NA	NA	NA	0
MIR369	0.198308589231846	-1.28035878335565	4.0804728567969	-0.313777061700813	0.753690367277747	NA	0
MIR410	0.0988297749983577	0.619978102866476	4.0771165057336	0.152062886109487	0.879137336329149	NA	0
MIR656	0.371646645107094	1.89222366127608	3.21513914682155	0.588535542278695	0.556172884551654	NA	0
MIR1247	0.558903492921714	0.861297927924091	2.8591892654048	0.301238514828485	0.76323262241751	NA	0
MIR4309	0	NA	NA	NA	NA	NA	0
LINC00637	0.366073678790345	1.78727417258075	3.27643823482195	0.545493015429261	0.585414482989129	NA	0
TDRD9	0.371646645107094	1.89222366127608	3.21513914682155	0.588535542278695	0.556172884551654	NA	0
RD3L	0	NA	NA	NA	NA	NA	0
C14orf180	0	NA	NA	NA	NA	NA	1
MIR4710	0	NA	NA	NA	NA	NA	0
PLD4	0	NA	NA	NA	NA	NA	0
ELK2AP	0	NA	NA	NA	NA	NA	0
ADAM6	0	NA	NA	NA	NA	NA	0
LINC00226	0	NA	NA	NA	NA	NA	0
LINC00221	0	NA	NA	NA	NA	NA	0
CHEK2P2	0	NA	NA	NA	NA	NA	0
GOLGA6L6	0	NA	NA	NA	NA	NA	0
GOLGA8CP	0.366816909241747	-0.281295178297641	3.32146579374904	-0.0846900723250063	0.932507788748279	NA	0
POTEB	0	NA	NA	NA	NA	NA	0
NF1P2	0	NA	NA	NA	NA	NA	0
CXADRP2	0	NA	NA	NA	NA	NA	0
OR4M2	0	NA	NA	NA	NA	NA	0
OR4N4	0	NA	NA	NA	NA	NA	0
OR4N3P	0	NA	NA	NA	NA	NA	0
MIR4509-1	0	NA	NA	NA	NA	NA	0
MIR4509-2	0	NA	NA	NA	NA	NA	0
MIR4509-3	0	NA	NA	NA	NA	NA	0
GOLGA6L1	0	NA	NA	NA	NA	NA	0
GOLGA8EP	0.173987095110379	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
MIR4508	0	NA	NA	NA	NA	NA	0
MAGEL2	0	NA	NA	NA	NA	NA	0
NDN	0.197659549996715	1.1754632570614	4.05919050736551	0.28958070702237	0.772137028442367	NA	0
PWRN2	0	NA	NA	NA	NA	NA	0
PWRN1	0	NA	NA	NA	NA	NA	0
NPAP1	0	NA	NA	NA	NA	NA	0
SNRPN	0	NA	NA	NA	NA	NA	0
SNURF	0	NA	NA	NA	NA	NA	0
SNORD107	0	NA	NA	NA	NA	NA	0
SNORD64	0	NA	NA	NA	NA	NA	0
SNORD108	0	NA	NA	NA	NA	NA	0
SNORD109B	0	NA	NA	NA	NA	NA	0
SNORD109A	0	NA	NA	NA	NA	NA	0
SNORD116-3	0	NA	NA	NA	NA	NA	0
SNORD116-9	0	NA	NA	NA	NA	NA	0
SNORD116-7	0	NA	NA	NA	NA	NA	0
SNORD116-5	0	NA	NA	NA	NA	NA	0
SNORD116-6	0	NA	NA	NA	NA	NA	0
SNORD116-10	0	NA	NA	NA	NA	NA	0
SNORD116-11	0	NA	NA	NA	NA	NA	0
SNORD116-12	0.173987095110379	0.686172029504176	4.07467868342143	0.168399052493634	0.866269353461043	NA	0
SNORD116-14	0.465646684240105	0.530563718246276	2.84564882803388	0.186447362379866	0.852093953713127	NA	0
SNORD116-15	0	NA	NA	NA	NA	NA	0
SNORD116-19	0	NA	NA	NA	NA	NA	0
SNORD116-17	0	NA	NA	NA	NA	NA	0
SNORD116-25	0	NA	NA	NA	NA	NA	0
SNORD116-26	0.557176390651479	-1.21576982952255	2.68290398189133	-0.453154431812907	0.650437542471588	NA	0
SNORD116-27	0.567420962615224	-0.642722797479173	2.82268810000055	-0.22769883696291	0.819880376660419	NA	0
SNORD116-29	0.532854896530011	0.754258482219846	2.9046150189323	0.259675887270287	0.795113793905661	NA	0
SNORD115-1	0	NA	NA	NA	NA	NA	0
SNORD115-2	0	NA	NA	NA	NA	NA	0
SNORD115-3	0	NA	NA	NA	NA	NA	0
SNORD115-4	0	NA	NA	NA	NA	NA	0
